Hour of Day,Sessions
2015121000,10
2015121001,12
2015121002,9
2015121003,5
2015121004,10
2015121005,17
2015121006,50
2015121007,102
2015121008,219
2015121009,276
2015121010,311
2015121011,271
2015121012,237
2015121013,233
2015121014,238
2015121015,240
2015121016,323
2015121017,292
2015121018,117
2015121019,116
2015121020,119
2015121021,104
2015121022,117
2015121023,83
2015121100,54
2015121101,31
2015121102,16
2015121103,28
2015121104,17
2015121105,24
2015121106,86
2015121107,176
2015121108,278
2015121109,339
2015121110,278
2015121111,226
2015121112,180
2015121113,154
2015121114,131
2015121115,142
2015121116,130
2015121117,112
2015121118,79
2015121119,29
2015121120,50
2015121121,33
2015121122,22
2015121123,22
2015121200,12
2015121201,14
2015121202,9
2015121203,7
2015121204,3
2015121205,10
2015121206,14
2015121207,45
2015121208,100
2015121209,111
2015121210,112
2015121211,104
2015121212,154
2015121213,136
2015121214,100
2015121215,112
2015121216,112
2015121217,112
2015121218,35
2015121219,45
2015121220,48
2015121221,50
2015121222,45
2015121223,19
2015121300,26
2015121301,21
2015121302,9
2015121303,10
2015121304,12
2015121305,19
2015121306,36
2015121307,50
2015121308,180
2015121309,301
2015121310,351
2015121311,323
2015121312,302
2015121313,321
2015121314,316
2015121315,285
2015121316,282
2015121317,245
2015121318,145
2015121319,100
2015121320,133
2015121321,147
2015121322,81
2015121323,66
2015121400,45
2015121401,14
2015121402,14
2015121403,17
2015121404,21
2015121405,24
2015121406,69
2015121407,187
2015121408,280
2015121409,285
2015121410,235
2015121411,202
2015121412,178
2015121413,155
2015121414,159
2015121415,128
2015121416,116
2015121417,112
2015121418,66
2015121419,57
2015121420,43
2015121421,33
2015121422,29
2015121423,22
2015121500,24
2015121501,9
2015121502,2
2015121503,9
2015121504,2
2015121505,12
2015121506,40
2015121507,66
2015121508,104
2015121509,136
2015121510,121
2015121511,104
2015121512,69
2015121513,71
2015121514,97
2015121515,66
2015121516,59
2015121517,66
2015121518,55
2015121519,21
2015121520,29
2015121521,21
2015121522,17
2015121523,14
2015121600,7
2015121601,9
2015121602,5
2015121603,0
2015121604,5
2015121605,17
2015121606,24
2015121607,52
2015121608,97
2015121609,131
2015121610,92
2015121611,100
2015121612,73
2015121613,73
2015121614,83
2015121615,66
2015121616,76
2015121617,90
2015121618,40
2015121619,33
2015121620,24
2015121621,26
2015121622,36
2015121623,22
2015121700,9
2015121701,3
2015121702,2
2015121703,2
2015121704,3
2015121705,17
2015121706,36
2015121707,76
2015121708,93
2015121709,161
2015121710,145
2015121711,164
2015121712,107
2015121713,105
2015121714,142
2015121715,135
2015121716,88
2015121717,90
2015121718,62
2015121719,47
2015121720,52
2015121721,28
2015121722,28
2015121723,26
2015121800,14
2015121801,7
2015121802,3
2015121803,10
2015121804,12
2015121805,14
2015121806,33
2015121807,90
2015121808,119
2015121809,140
2015121810,117
2015121811,150
2015121812,152
2015121813,124
2015121814,168
2015121815,138
2015121816,162
2015121817,147
2015121818,112
2015121819,83
2015121820,73
2015121821,76
2015121822,83
2015121823,64
2015121900,45
2015121901,26
2015121902,17
2015121903,9
2015121904,22
2015121905,26
2015121906,52
2015121907,93
2015121908,216
2015121909,209
2015121910,190
2015121911,150
2015121912,119
2015121913,131
2015121914,105
2015121915,93
2015121916,105
2015121917,105
2015121918,76
2015121919,66
2015121920,38
2015121921,48
2015121922,31
2015121923,35
2015122000,21
2015122001,10
2015122002,5
2015122003,10
2015122004,3
2015122005,17
2015122006,26
2015122007,45
2015122008,138
2015122009,214
2015122010,261
2015122011,235
2015122012,223
2015122013,195
2015122014,174
2015122015,161
2015122016,164
2015122017,169
2015122018,130
2015122019,105
2015122020,104
2015122021,79
2015122022,74
2015122023,52
2015122100,45
2015122101,19
2015122102,10
2015122103,14
2015122104,24
2015122105,38
2015122106,67
2015122107,121
2015122108,288
2015122109,397
2015122110,352
2015122111,349
2015122112,339
2015122113,349
2015122114,420
2015122115,408
2015122116,430
2015122117,342
2015122118,183
2015122119,143
2015122120,126
2015122121,123
2015122122,126
2015122123,83
2015122200,54
2015122201,17
2015122202,22
2015122203,19
2015122204,22
2015122205,47
2015122206,92
2015122207,185
2015122208,330
2015122209,307
2015122210,271
2015122211,249
2015122212,244
2015122213,206
2015122214,219
2015122215,216
2015122216,195
2015122217,169
2015122218,90
2015122219,98
2015122220,102
2015122221,78
2015122222,79
2015122223,52
2015122300,48
2015122301,19
2015122302,12
2015122303,26
2015122304,21
2015122305,33
2015122306,59
2015122307,124
2015122308,249
2015122309,261
2015122310,268
2015122311,250
2015122312,235
2015122313,202
2015122314,204
2015122315,233
2015122316,200
2015122317,162
2015122318,140
2015122319,107
2015122320,93
2015122321,100
2015122322,90
2015122323,59
2015122400,41
2015122401,22
2015122402,21
2015122403,21
2015122404,16
2015122405,76
2015122406,124
2015122407,273
2015122408,577
2015122409,710
2015122410,630
2015122411,560
2015122412,529
2015122413,432
2015122414,363
2015122415,385
2015122416,349
2015122417,259
2015122418,187
2015122419,149
2015122420,145
2015122421,112
2015122422,119
2015122423,104
2015122500,64
2015122501,28
2015122502,24
2015122503,7
2015122504,24
2015122505,24
2015122506,69
2015122507,124
2015122508,225
2015122509,273
2015122510,266
2015122511,269
2015122512,173
2015122513,131
2015122514,128
2015122515,147
2015122516,185
2015122517,140
2015122518,88
2015122519,76
2015122520,95
2015122521,86
2015122522,74
2015122523,45
2015122600,31
2015122601,10
2015122602,9
2015122603,5
2015122604,10
2015122605,16
2015122606,47
2015122607,98
2015122608,174
2015122609,228
2015122610,164
2015122611,130
2015122612,116
2015122613,92
2015122614,93
2015122615,79
2015122616,98
2015122617,97
2015122618,81
2015122619,54
2015122620,45
2015122621,60
2015122622,45
2015122623,31
2015122700,19
2015122701,9
2015122702,5
2015122703,12
2015122704,10
2015122705,21
2015122706,33
2015122707,60
2015122708,116
2015122709,154
2015122710,136
2015122711,128
2015122712,117
2015122713,107
2015122714,114
2015122715,114
2015122716,143
2015122717,126
2015122718,86
2015122719,74
2015122720,73
2015122721,73
2015122722,55
2015122723,43
2015122800,24
2015122801,14
2015122802,9
2015122803,14
2015122804,9
2015122805,40
2015122806,97
2015122807,138
2015122808,292
2015122809,351
2015122810,282
2015122811,235
2015122812,199
2015122813,166
2015122814,199
2015122815,187
2015122816,207
2015122817,185
2015122818,142
2015122819,119
2015122820,76
2015122821,54
2015122822,48
2015122823,29
2015122900,26
2015122901,9
2015122902,3
2015122903,3
2015122904,9
2015122905,12
2015122906,54
2015122907,79
2015122908,164
2015122909,180
2015122910,147
2015122911,138
2015122912,116
2015122913,111
2015122914,92
2015122915,88
2015122916,107
2015122917,78
2015122918,60
2015122919,60
2015122920,43
2015122921,41
2015122922,54
2015122923,33
2015123000,14
2015123001,10
2015123002,3
2015123003,12
2015123004,7
2015123005,28
2015123006,45
2015123007,95
2015123008,130
2015123009,195
2015123010,155
2015123011,112
2015123012,112
2015123013,85
2015123014,93
2015123015,100
2015123016,67
2015123017,85
2015123018,59
2015123019,36
2015123020,40
2015123021,26
2015123022,26
2015123023,10
2015123100,9
2015123101,7
2015123102,2
2015123103,9
2015123104,7
2015123105,12
2015123106,31
2015123107,36
2015123108,100
2015123109,121
2015123110,147
2015123111,97
2015123112,97
2015123113,78
2015123114,62
2015123115,81
2015123116,79
2015123117,71
2015123118,45
2015123119,29
2015123120,35
2015123121,33
2015123122,38
2015123123,24
2016010100,17
2016010101,14
2016010102,9
2016010104,2
2016010105,7
2016010106,22
2016010107,29
2016010108,50
2016010109,74
2016010110,60
2016010111,78
2016010112,50
2016010113,59
2016010114,33
2016010115,52
2016010116,48
2016010117,28
2016010118,38
2016010119,28
2016010120,28
2016010121,26
2016010122,28
2016010123,16
2016010200,10
2016010201,5
2016010202,10
2016010203,5
2016010204,5
2016010205,17
2016010206,22
2016010207,28
2016010208,73
2016010209,66
2016010210,66
2016010211,83
2016010212,74
2016010213,45
2016010214,59
2016010215,47
2016010216,40
2016010217,47
2016010218,35
2016010219,35
2016010220,43
2016010221,40
2016010222,22
2016010223,12
2016010300,16
2016010301,7
2016010302,7
2016010303,3
2016010304,12
2016010305,12
2016010306,24
2016010307,45
2016010308,76
2016010309,117
2016010310,123
2016010311,102
2016010312,76
2016010313,74
2016010314,73
2016010315,62
2016010316,78
2016010317,92
2016010318,62
2016010319,67
2016010320,29
2016010321,29
2016010322,50
2016010323,21
2016010400,10
2016010401,7
2016010402,2
2016010403,10
2016010404,5
2016010405,16
2016010406,43
2016010407,74
2016010408,128
2016010409,187
2016010410,128
2016010411,157
2016010412,149
2016010413,136
2016010414,185
2016010415,188
2016010416,188
2016010417,142
2016010418,90
2016010419,45
2016010420,59
2016010421,59
2016010422,59
2016010423,38
2016010500,33
2016010501,19
2016010502,5
2016010503,9
2016010504,26
2016010505,35
2016010506,71
2016010507,145
2016010508,304
2016010509,309
2016010510,326
2016010511,378
2016010512,380
2016010513,333
2016010514,320
2016010515,304
2016010516,306
2016010517,261
2016010518,161
2016010519,90
2016010520,102
2016010521,74
2016010522,73
2016010523,54
2016010600,50
2016010601,21
2016010602,10
2016010603,9
2016010604,17
2016010605,16
2016010606,69
2016010607,128
2016010608,294
2016010609,313
2016010610,416
2016010611,325
2016010612,268
2016010613,259
2016010614,266
2016010615,273
2016010616,256
2016010617,240
2016010618,112
2016010619,93
2016010620,66
2016010621,83
2016010622,59
2016010623,47
2016010700,22
2016010701,10
2016010702,14
2016010703,10
2016010704,16
2016010705,31
2016010706,59
2016010707,114
2016010708,237
2016010709,257
2016010710,316
2016010711,171
2016010712,161
2016010713,135
2016010714,130
2016010715,130
2016010716,140
2016010717,95
2016010718,69
2016010719,62
2016010720,52
2016010721,60
2016010722,47
2016010723,19
2016010800,10
2016010801,12
2016010802,2
2016010803,5
2016010804,9
2016010805,16
2016010806,28
2016010807,83
2016010808,150
2016010809,124
2016010810,123
2016010811,105
2016010812,97
2016010813,76
2016010814,88
2016010815,78
2016010816,76
2016010817,60
2016010818,33
2016010819,35
2016010820,31
2016010821,41
2016010822,43
2016010823,19
2016010900,12
2016010901,17
2016010902,7
2016010903,12
2016010904,19
2016010905,17
2016010906,43
2016010907,54
2016010908,121
2016010909,166
2016010910,124
2016010911,121
2016010912,90
2016010913,64
2016010914,62
2016010915,52
2016010916,74
2016010917,83
2016010918,66
2016010919,33
2016010920,38
2016010921,35
2016010922,28
2016010923,16
2016011000,17
2016011001,9
2016011002,5
2016011003,7
2016011004,5
2016011005,14
2016011006,17
2016011007,41
2016011008,66
2016011009,97
2016011010,86
2016011011,62
2016011012,55
2016011013,47
2016011014,48
2016011015,41
2016011016,48
2016011017,52
2016011018,21
2016011019,31
2016011020,21
2016011021,19
2016011022,21
2016011023,14
2016011100,7
2016011101,3
2016011102,2
2016011103,3
2016011104,2
2016011105,5
2016011106,22
2016011107,38
2016011108,90
2016011109,98
2016011110,86
2016011111,79
2016011112,71
2016011113,54
2016011114,64
2016011115,62
2016011116,47
2016011117,40
2016011118,29
2016011119,17
2016011120,21
2016011121,10
2016011122,12
2016011123,3
2016011200,7
2016011201,0
2016011202,5
2016011203,2
2016011204,3
2016011205,9
2016011206,19
2016011207,43
2016011208,74
2016011209,97
2016011210,71
2016011211,67
2016011212,54
2016011213,62
2016011214,52
2016011215,74
2016011216,52
2016011217,57
2016011218,47
2016011219,16
2016011220,31
2016011221,24
2016011222,31
2016011223,21
2016011300,19
2016011301,7
2016011302,3
2016011303,7
2016011304,16
2016011305,24
2016011306,45
2016011307,97
2016011308,204
2016011309,225
2016011310,228
2016011311,202
2016011312,164
2016011313,178
2016011314,193
2016011315,192
2016011316,195
2016011317,174
2016011318,112
2016011319,64
2016011320,54
2016011321,43
2016011322,33
2016011323,52
2016011400,43
2016011401,10
2016011402,7
2016011403,3
2016011404,14
2016011405,28
2016011406,64
2016011407,85
2016011408,168
2016011409,199
2016011410,161
2016011411,159
2016011412,154
2016011413,147
2016011414,164
2016011415,247
2016011416,339
2016011417,297
2016011418,142
2016011419,102
2016011420,83
2016011421,93
2016011422,76
2016011423,64
2016011500,36
2016011501,21
2016011502,22
2016011503,16
2016011504,16
2016011505,43
2016011506,97
2016011507,128
2016011508,256
2016011509,304
2016011510,245
2016011511,176
2016011512,136
2016011513,157
2016011514,130
2016011515,93
2016011516,105
2016011517,97
2016011518,83
2016011519,43
2016011520,40
2016011521,43
2016011522,35
2016011523,31
2016011600,40
2016011601,22
2016011602,0
2016011603,9
2016011604,16
2016011605,26
2016011606,52
2016011607,45
2016011608,147
2016011609,181
2016011610,169
2016011611,135
2016011612,124
2016011613,104
2016011614,95
2016011615,86
2016011616,74
2016011617,88
2016011618,54
2016011619,43
2016011620,45
2016011621,40
2016011622,40
2016011623,26
2016011700,10
2016011701,3
2016011702,10
2016011703,3
2016011704,5
2016011705,21
2016011706,36
2016011707,54
2016011708,112
2016011709,149
2016011710,216
2016011711,159
2016011712,92
2016011713,109
2016011714,119
2016011715,97
2016011716,109
2016011717,121
2016011718,124
2016011719,62
2016011720,54
2016011721,88
2016011722,55
2016011723,47
2016011800,28
2016011801,24
2016011802,10
2016011803,12
2016011804,14
2016011805,43
2016011806,60
2016011807,104
2016011808,221
2016011809,231
2016011810,216
2016011811,149
2016011812,147
2016011813,107
2016011814,97
2016011815,97
2016011816,93
2016011817,102
2016011818,43
2016011819,40
2016011820,38
2016011821,26
2016011822,28
2016011823,22
2016011900,12
2016011901,10
2016011902,5
2016011903,9
2016011904,16
2016011905,21
2016011906,52
2016011907,92
2016011908,240
2016011909,283
2016011910,304
2016011911,333
2016011912,254
2016011913,216
2016011914,159
2016011915,147
2016011916,145
2016011917,135
2016011918,69
2016011919,24
2016011920,38
2016011921,43
2016011922,26
2016011923,21
2016012000,14
2016012001,9
2016012002,2
2016012003,5
2016012004,3
2016012005,17
2016012006,38
2016012007,57
2016012008,121
2016012009,123
2016012010,123
2016012011,105
2016012012,88
2016012013,73
2016012014,60
2016012015,64
2016012016,67
2016012017,62
2016012018,33
2016012019,26
2016012020,31
2016012021,36
2016012022,24
2016012023,7
2016012100,10
2016012101,7
2016012102,2
2016012103,3
2016012104,9
2016012105,14
2016012106,36
2016012107,38
2016012108,62
2016012109,126
2016012110,78
2016012111,85
2016012112,83
2016012113,50
2016012114,64
2016012115,55
2016012116,50
2016012117,69
2016012118,48
2016012119,24
2016012120,33
2016012121,22
2016012122,22
2016012123,14
2016012200,10
2016012201,2
2016012202,7
2016012203,9
2016012204,10
2016012205,24
2016012206,36
2016012207,79
2016012208,117
2016012209,159
2016012210,136
2016012211,140
